,borrower_type,credit_score,age,county,income,loan_amount,loan_term_months,interest_rate,default_prob,defaulted,loan_purpose
309,Consumer,420,53,Other,24000.0,90199,15,17.6,0.24545454545454545,0,Emergency
310,Consumer,516,62,Other,133000.0,112082,16,15.68,0.2018181818181818,1,Personal
311,Consumer,696,34,Nairobi,20000.0,61111,8,12.08,0.12,0,Emergency
312,Consumer,575,58,Nakuru,30000.0,190666,6,14.5,0.175,0,Personal
313,Consumer,565,45,Mombasa,28000.0,26076,10,14.7,0.17954545454545454,0,Personal
314,Consumer,304,52,Nairobi,81000.0,46624,22,19.92,0.29818181818181816,0,Education
315,Consumer,345,63,Nairobi,110000.0,30793,13,19.1,0.27954545454545454,0,Business
316,SME,626,70,Mombasa,424000.0,2497035,43,11.48,0.1610909090909091,1,Inventory
317,Consumer,845,31,Machakos,114000.0,144309,16,9.1,0.05227272727272725,0,Business
318,Consumer,568,30,Kisumu,113000.0,167226,11,14.64,0.17818181818181816,1,Personal
319,Consumer,494,48,Nairobi,125000.0,35407,22,16.12,0.2118181818181818,0,Emergency
320,Consumer,317,24,Other,131000.0,104108,13,19.66,0.29227272727272724,0,Personal
321,Consumer,798,24,Nairobi,78000.0,85373,6,10.04,0.07363636363636364,0,Business
322,Consumer,621,30,Machakos,55000.0,105879,8,13.58,0.15409090909090908,0,Emergency
323,Consumer,737,19,Kisumu,21000.0,195395,11,11.26,0.10136363636363635,0,Business
324,Consumer,790,61,Kisumu,18000.0,43186,19,10.2,0.07727272727272727,0,Business
325,Consumer,803,33,Nakuru,128000.0,105247,21,9.94,0.07136363636363635,0,Personal
326,Consumer,469,29,Other,92000.0,184475,21,16.62,0.22318181818181818,0,Education
327,Consumer,694,58,Other,81000.0,84335,24,12.12,0.12090909090909091,0,Personal
328,Consumer,656,53,Kisumu,115000.0,189981,7,12.88,0.13818181818181818,0,Education
329,Consumer,544,18,Nairobi,99000.0,78812,18,15.120000000000001,0.1890909090909091,0,Medical
330,SME,415,48,Kisumu,156000.0,2644084,12,15.7,0.21863636363636363,0,Inventory
331,SME,738,53,Nairobi,464000.0,1127036,59,9.24,0.13054545454545455,0,Expansion
332,Consumer,816,48,Other,33000.0,73396,17,9.68,0.06545454545454543,0,Education
333,Consumer,680,58,Machakos,53000.0,85365,6,12.4,0.12727272727272726,0,Emergency
334,Consumer,632,48,Other,52000.0,130307,7,13.36,0.14909090909090908,0,Education
335,Consumer,567,54,Kisumu,144000.0,98845,15,14.66,0.17863636363636362,0,Personal
336,Consumer,638,57,Nakuru,120000.0,159139,21,13.24,0.14636363636363636,0,Medical
337,Consumer,839,53,Other,81000.0,87838,11,9.22,0.05499999999999999,0,Personal
338,Consumer,447,41,Nairobi,25000.0,93085,9,17.06,0.23318181818181816,0,Emergency
339,SME,492,36,Machakos,181000.0,186729,15,14.16,0.19763636363636364,0,Working Capital
340,Consumer,686,57,Nairobi,80000.0,143547,7,12.28,0.12454545454545454,0,Education
341,Consumer,597,44,Mombasa,67000.0,88340,15,14.06,0.16499999999999998,0,Medical
342,Consumer,441,24,Nairobi,42000.0,188018,12,17.18,0.2359090909090909,0,Business
343,Consumer,640,47,Mombasa,57000.0,95413,13,13.2,0.14545454545454545,1,Personal
344,Consumer,576,41,Other,72000.0,98689,18,14.48,0.17454545454545453,0,Medical
345,Consumer,388,64,Nairobi,50000.0,118573,23,18.240000000000002,0.26,0,Medical
346,Consumer,651,41,Machakos,31000.0,17891,24,12.98,0.14045454545454544,0,Education
347,Consumer,612,19,Nairobi,69000.0,124900,18,13.76,0.15818181818181817,0,Business
348,SME,778,59,Nairobi,266000.0,1413786,44,8.44,0.11963636363636362,0,Inventory
349,SME,716,62,Other,305000.0,3961849,37,9.68,0.13654545454545455,0,Equipment
350,Consumer,469,49,Nairobi,28000.0,18687,16,16.62,0.22318181818181818,0,Business
351,SME,797,56,Other,425000.0,1667381,42,8.06,0.11445454545454545,0,Working Capital
352,Consumer,610,37,Nairobi,94000.0,122905,16,13.8,0.1590909090909091,0,Business
353,Consumer,307,36,Other,145000.0,64192,17,19.86,0.2968181818181818,0,Business
354,SME,768,27,Other,486000.0,1886487,52,8.64,0.12236363636363637,0,Inventory
355,Consumer,474,58,Mombasa,105000.0,39411,13,16.52,0.2209090909090909,1,Personal
356,Consumer,803,38,Nairobi,43000.0,191615,7,9.94,0.07136363636363635,0,Medical
357,SME,465,49,Mombasa,477000.0,4404879,22,14.7,0.20500000000000002,1,Equipment
358,Consumer,435,62,Nakuru,145000.0,113745,9,17.3,0.23863636363636362,0,Education
359,Consumer,539,64,Other,129000.0,85866,17,15.22,0.19136363636363635,0,Emergency
360,Consumer,599,27,Kisumu,132000.0,198485,21,14.02,0.1640909090909091,0,Education
361,Consumer,724,22,Other,45000.0,119366,14,11.52,0.10727272727272727,1,Business
362,Consumer,698,36,Other,72000.0,173710,14,12.04,0.11909090909090908,0,Personal
363,Consumer,452,32,Other,148000.0,68029,19,16.96,0.2309090909090909,1,Medical
364,Consumer,510,39,Mombasa,13000.0,6230,24,15.8,0.20454545454545453,0,Personal
365,SME,381,65,Other,396000.0,2456848,20,16.38,0.2279090909090909,0,Equipment
366,Consumer,773,41,Other,48000.0,107800,12,10.54,0.08499999999999999,0,Education
367,Consumer,310,35,Other,59000.0,130047,24,19.8,0.29545454545454547,0,Emergency
368,Consumer,454,47,Nairobi,137000.0,59230,11,16.92,0.22999999999999998,0,Education
369,SME,482,26,Kisumu,437000.0,1516312,33,14.36,0.20036363636363635,0,Expansion
370,Consumer,478,32,Other,29000.0,147184,10,16.44,0.2190909090909091,0,Education
371,Consumer,358,37,Other,68000.0,133543,20,18.84,0.2736363636363636,1,Education
372,Consumer,494,29,Mombasa,127000.0,160411,18,16.12,0.2118181818181818,0,Personal
373,Consumer,816,45,Nairobi,136000.0,75411,22,9.68,0.06545454545454543,0,Business
374,Consumer,697,64,Kisumu,84000.0,88265,23,12.06,0.11954545454545454,0,Education
375,SME,485,49,Nakuru,195000.0,417387,24,14.3,0.19954545454545455,1,Equipment
376,Consumer,664,61,Machakos,67000.0,24444,21,12.72,0.13454545454545452,0,Education
377,Consumer,395,57,Kisumu,98000.0,61807,14,18.1,0.25681818181818183,0,Business
378,Consumer,529,28,Nakuru,109000.0,161954,10,15.42,0.1959090909090909,0,Education
379,Consumer,430,47,Kisumu,39000.0,34796,22,17.4,0.2409090909090909,1,Education
380,Consumer,572,30,Kisumu,23000.0,132485,23,14.56,0.17636363636363633,1,Education
381,Consumer,737,29,Other,24000.0,80150,21,11.26,0.10136363636363635,0,Emergency
382,Consumer,737,41,Other,148000.0,142798,20,11.26,0.10136363636363635,0,Business
383,Consumer,790,42,Other,147000.0,78734,14,10.2,0.07727272727272727,0,Business
384,SME,423,40,Other,53000.0,202233,39,15.54,0.21645454545454546,0,Inventory
385,Consumer,755,24,Kisumu,121000.0,12104,6,10.9,0.09318181818181817,0,Medical
386,Consumer,427,48,Other,28000.0,170958,18,17.46,0.24227272727272725,0,Education
387,Consumer,429,39,Nairobi,144000.0,42973,9,17.42,0.24136363636363634,0,Medical
388,SME,524,50,Nakuru,499000.0,4262992,38,13.52,0.18890909090909092,1,Expansion
389,Consumer,495,21,Nairobi,22000.0,14334,8,16.1,0.21136363636363636,0,Education
390,Consumer,483,47,Kisumu,109000.0,109092,10,16.34,0.2168181818181818,0,Business
391,Consumer,437,65,Kisumu,73000.0,141506,6,17.259999999999998,0.23772727272727273,1,Medical
392,SME,375,25,Nakuru,463000.0,4429339,46,16.5,0.22954545454545455,1,Equipment
393,Consumer,690,29,Kisumu,93000.0,45071,24,12.2,0.12272727272727271,0,Education
394,SME,352,61,Other,399000.0,3467128,13,16.96,0.23581818181818182,1,Inventory
395,Consumer,613,49,Other,60000.0,110417,15,13.74,0.15772727272727272,0,Education
396,Consumer,674,33,Nakuru,15000.0,152420,14,12.52,0.12999999999999998,1,Business
397,SME,719,62,Other,111000.0,2994241,46,9.62,0.13572727272727272,0,Equipment
398,SME,767,57,Other,384000.0,1961855,21,8.66,0.12263636363636363,0,Inventory
399,Consumer,735,39,Nairobi,142000.0,101215,17,11.3,0.10227272727272727,0,Personal
400,Consumer,644,28,Nakuru,21000.0,106729,22,13.120000000000001,0.14363636363636362,0,Medical
401,Consumer,560,35,Other,114000.0,108510,11,14.8,0.18181818181818182,0,Business
402,Consumer,588,27,Nairobi,131000.0,138959,13,14.24,0.16909090909090907,0,Emergency
403,Consumer,335,49,Other,46000.0,138764,10,19.3,0.28409090909090906,0,Medical
404,Consumer,620,36,Other,76000.0,139168,21,13.6,0.15454545454545454,0,Business
405,Consumer,838,64,Nairobi,103000.0,182834,8,9.24,0.05545454545454545,0,Personal
406,SME,550,26,Nairobi,242000.0,1587034,30,13.0,0.18181818181818182,0,Expansion
407,Consumer,318,51,Nakuru,23000.0,121761,21,19.64,0.2918181818181818,0,Medical
408,Consumer,513,34,Mombasa,42000.0,50389,19,15.74,0.20318181818181819,0,Business
409,SME,799,67,Nairobi,76000.0,220806,56,8.02,0.11390909090909093,0,Equipment
410,SME,683,36,Mombasa,84000.0,2408207,12,10.34,0.14554545454545453,0,Working Capital
411,Consumer,302,19,Other,59000.0,137676,10,19.96,0.2990909090909091,0,Emergency
412,Consumer,812,21,Nakuru,128000.0,25150,6,9.76,0.06727272727272726,0,Education
413,Consumer,494,60,Nairobi,113000.0,69675,19,16.12,0.2118181818181818,0,Personal
414,SME,697,64,Machakos,192000.0,3198044,43,10.06,0.14172727272727273,0,Working Capital
415,Consumer,370,24,Other,63000.0,136483,12,18.6,0.2681818181818182,0,Business
416,Consumer,420,40,Nairobi,146000.0,21257,13,17.6,0.24545454545454545,1,Business
417,SME,477,56,Mombasa,424000.0,3914527,60,14.46,0.20172727272727273,0,Inventory
418,Consumer,790,42,Other,129000.0,141444,21,10.2,0.07727272727272727,0,Medical
419,Consumer,843,64,Machakos,104000.0,177589,15,9.14,0.05318181818181816,0,Medical
420,Consumer,311,34,Other,100000.0,161931,11,19.78,0.295,0,Education
421,Consumer,551,31,Other,60000.0,190214,11,14.98,0.1859090909090909,0,Education
422,SME,350,39,Kisumu,309000.0,2572545,36,17.0,0.23636363636363636,0,Working Capital
423,Consumer,815,48,Kisumu,62000.0,24319,16,9.7,0.06590909090909089,0,Personal
424,SME,659,63,Other,405000.0,2917868,44,10.82,0.1520909090909091,0,Working Capital
425,SME,587,58,Other,358000.0,4940290,34,12.26,0.17172727272727273,0,Expansion
426,Consumer,781,58,Other,140000.0,75372,17,10.379999999999999,0.08136363636363636,0,Business
427,Consumer,362,62,Kisumu,65000.0,39050,24,18.759999999999998,0.2718181818181818,1,Emergency
428,Consumer,304,58,Nakuru,21000.0,43118,11,19.92,0.29818181818181816,0,Personal
429,Consumer,414,49,Kisumu,115000.0,89151,15,17.72,0.24818181818181817,0,Business
430,Consumer,611,64,Nairobi,34000.0,20211,6,13.78,0.15863636363636363,0,Emergency
431,Consumer,536,20,Nairobi,74000.0,127525,9,15.28,0.19272727272727272,0,Medical
432,Consumer,791,54,Kisumu,48000.0,197590,14,10.18,0.07681818181818181,0,Emergency
433,Consumer,692,59,Other,49000.0,30240,17,12.16,0.1218181818181818,1,Medical
434,Consumer,731,43,Other,104000.0,137907,11,11.38,0.10409090909090907,0,Emergency
435,Consumer,559,26,Nakuru,96000.0,71928,10,14.82,0.18227272727272725,0,Education
436,Consumer,459,50,Other,60000.0,26337,8,16.82,0.22772727272727272,0,Emergency
437,SME,746,45,Kisumu,388000.0,4157361,18,9.08,0.12836363636363637,0,Expansion
438,Consumer,452,33,Other,132000.0,73954,22,16.96,0.2309090909090909,1,Education
439,Consumer,793,65,Nakuru,131000.0,132583,14,10.14,0.0759090909090909,0,Medical
440,Consumer,843,64,Other,60000.0,176657,21,9.14,0.05318181818181816,0,Personal
441,Consumer,482,39,Other,85000.0,51765,17,16.36,0.21727272727272726,0,Education
442,Consumer,393,34,Mombasa,110000.0,27698,19,18.14,0.2577272727272727,1,Medical
443,Consumer,639,36,Kisumu,124000.0,170431,14,13.22,0.1459090909090909,0,Personal
444,Consumer,327,65,Other,63000.0,51958,21,19.46,0.2877272727272727,0,Education
445,Consumer,483,57,Other,38000.0,55596,14,16.34,0.2168181818181818,1,Personal
446,Consumer,723,57,Nairobi,40000.0,108800,21,11.54,0.10772727272727273,0,Medical
447,Consumer,481,65,Mombasa,36000.0,40096,19,16.38,0.2177272727272727,0,Medical
448,Consumer,546,31,Other,62000.0,6061,21,15.08,0.18818181818181817,0,Medical
449,SME,694,64,Mombasa,107000.0,4149930,39,10.12,0.14254545454545456,1,Working Capital
450,Consumer,698,20,Other,146000.0,42835,14,12.04,0.11909090909090908,0,Personal
451,Consumer,812,48,Other,72000.0,61583,8,9.76,0.06727272727272726,0,Emergency
452,Consumer,730,40,Other,116000.0,191604,8,11.4,0.10454545454545452,0,Medical
453,SME,749,56,Other,393000.0,2387454,16,9.02,0.12754545454545455,1,Expansion
454,Consumer,774,45,Other,145000.0,154915,19,10.52,0.08454545454545453,0,Education
455,SME,337,48,Nakuru,496000.0,1202010,23,17.259999999999998,0.2399090909090909,1,Working Capital
456,SME,414,49,Other,278000.0,2498467,17,15.719999999999999,0.21890909090909091,0,Working Capital
457,Consumer,733,27,Other,58000.0,179942,14,11.34,0.10318181818181818,0,Emergency
458,Consumer,512,20,Nairobi,142000.0,193952,6,15.76,0.20363636363636362,1,Emergency
459,Consumer,837,49,Kisumu,131000.0,44076,23,9.26,0.05590909090909091,0,Medical
460,Consumer,693,19,Other,33000.0,135854,8,12.14,0.12136363636363634,0,Emergency
461,SME,662,55,Other,123000.0,4495825,21,10.76,0.15127272727272728,0,Equipment
462,SME,585,50,Kisumu,326000.0,3594005,25,12.3,0.17227272727272727,0,Expansion
463,Consumer,378,25,Other,16000.0,136934,18,18.44,0.26454545454545453,0,Business
464,SME,541,36,Kisumu,220000.0,3825855,20,13.18,0.18427272727272728,1,Equipment
465,Consumer,723,38,Nakuru,68000.0,106240,6,11.54,0.10772727272727273,0,Medical
466,Consumer,387,55,Other,79000.0,39188,24,18.259999999999998,0.26045454545454544,0,Education
467,Consumer,528,64,Other,80000.0,193110,23,15.44,0.19636363636363635,1,Personal
468,Consumer,516,31,Other,127000.0,113635,17,15.68,0.2018181818181818,1,Medical
469,Consumer,747,29,Other,32000.0,76827,20,11.06,0.0968181818181818,0,Education
470,SME,360,59,Kisumu,398000.0,4989376,59,16.8,0.23363636363636364,0,Inventory
471,SME,567,56,Other,438000.0,928518,49,12.66,0.17718181818181816,0,Working Capital
472,Consumer,490,53,Nairobi,73000.0,92380,12,16.2,0.21363636363636362,1,Personal
473,Consumer,311,58,Other,139000.0,145014,12,19.78,0.295,0,Emergency
474,SME,597,52,Other,239000.0,2816732,34,12.06,0.16899999999999998,0,Expansion
475,Consumer,432,58,Other,140000.0,43244,19,17.36,0.24,1,Medical
476,Consumer,538,46,Other,125000.0,170319,13,15.24,0.1918181818181818,0,Business
477,Consumer,720,61,Other,95000.0,160725,10,11.6,0.10909090909090907,0,Business
478,Consumer,437,64,Nairobi,114000.0,85232,24,17.259999999999998,0.23772727272727273,0,Personal
479,Consumer,734,30,Other,16000.0,125041,20,11.32,0.10272727272727272,0,Education
480,Consumer,850,35,Mombasa,141000.0,119105,22,9.0,0.04999999999999999,0,Emergency
481,Consumer,526,61,Other,48000.0,34022,9,15.48,0.19727272727272727,1,Medical
482,SME,396,33,Nairobi,139000.0,3925352,26,16.08,0.2238181818181818,0,Equipment
483,Consumer,704,19,Nairobi,123000.0,57917,21,11.92,0.11636363636363636,0,Education
484,Consumer,487,42,Nakuru,40000.0,143221,14,16.259999999999998,0.21499999999999997,0,Emergency
485,SME,510,50,Other,116000.0,1921706,36,13.8,0.19272727272727272,0,Working Capital
486,Consumer,677,20,Nairobi,140000.0,9132,19,12.46,0.12863636363636363,0,Personal
487,Consumer,729,35,Nairobi,74000.0,175105,24,11.42,0.10499999999999998,0,Medical
488,Consumer,464,63,Mombasa,78000.0,168923,19,16.72,0.22545454545454546,0,Medical
489,SME,771,69,Kisumu,102000.0,156719,56,8.58,0.12154545454545457,0,Expansion
490,Consumer,601,57,Nairobi,104000.0,102898,7,13.98,0.16318181818181818,0,Education
491,Consumer,712,51,Mombasa,118000.0,48502,10,11.76,0.1127272727272727,0,Personal
492,SME,320,54,Kisumu,55000.0,1848665,56,17.6,0.24454545454545454,0,Working Capital
493,Consumer,799,33,Other,86000.0,41254,15,10.02,0.07318181818181818,0,Medical
494,Consumer,372,20,Other,76000.0,140350,23,18.56,0.2672727272727273,0,Medical
495,Consumer,373,49,Mombasa,46000.0,93242,11,18.54,0.2668181818181818,0,Personal
496,Consumer,811,56,Nakuru,122000.0,25959,13,9.78,0.06772727272727272,0,Personal
497,Consumer,690,27,Mombasa,68000.0,89175,10,12.2,0.12272727272727271,0,Business
498,SME,704,28,Other,349000.0,3146558,28,9.92,0.13981818181818184,1,Equipment
499,Consumer,483,20,Nakuru,83000.0,74266,13,16.34,0.2168181818181818,0,Medical
500,Consumer,564,53,Kisumu,119000.0,114915,10,14.72,0.18,1,Business
501,Consumer,717,29,Kisumu,82000.0,15087,6,11.66,0.11045454545454544,0,Personal
502,SME,613,47,Other,266000.0,3247209,40,11.74,0.16463636363636364,1,Working Capital
503,Consumer,762,54,Other,43000.0,165243,8,10.76,0.09,1,Emergency
504,Consumer,766,50,Nairobi,87000.0,12782,10,10.68,0.08818181818181817,1,Emergency
505,SME,356,69,Nakuru,450000.0,1698477,41,16.88,0.23472727272727273,0,Working Capital
506,SME,394,44,Other,261000.0,1681533,12,16.12,0.22436363636363638,0,Inventory
507,SME,712,65,Other,483000.0,422681,41,9.76,0.1376363636363636,0,Working Capital
508,Consumer,644,58,Nairobi,42000.0,66301,22,13.120000000000001,0.14363636363636362,1,Medical
509,Consumer,367,25,Other,71000.0,110244,10,18.66,0.26954545454545453,0,Education
510,Consumer,687,42,Mombasa,66000.0,62165,22,12.26,0.12409090909090909,0,Personal
511,Consumer,385,43,Nairobi,128000.0,66049,14,18.3,0.26136363636363635,0,Medical
512,Consumer,312,46,Other,130000.0,108185,19,19.759999999999998,0.29454545454545455,1,Education
513,Consumer,640,63,Nairobi,115000.0,159504,20,13.2,0.14545454545454545,0,Education
514,Consumer,454,32,Nairobi,64000.0,76177,20,16.92,0.22999999999999998,1,Education
515,Consumer,348,32,Nairobi,103000.0,184588,6,19.04,0.2781818181818182,0,Education
516,Consumer,825,50,Other,85000.0,61474,18,9.5,0.06136363636363634,0,Business
517,Consumer,809,28,Other,52000.0,168101,18,9.82,0.06863636363636363,0,Medical
518,Consumer,496,56,Nakuru,115000.0,32405,13,16.08,0.21090909090909088,0,Business
519,SME,471,50,Other,151000.0,2009603,55,14.58,0.20336363636363636,0,Working Capital
520,Consumer,850,65,Nairobi,149000.0,75874,11,9.0,0.04999999999999999,0,Business
521,SME,679,56,Nakuru,107000.0,653642,35,10.42,0.14663636363636362,0,Working Capital
522,Consumer,607,60,Kisumu,12000.0,131210,20,13.86,0.16045454545454543,0,Medical
523,Consumer,477,65,Other,50000.0,188253,12,16.46,0.21954545454545454,0,Business
524,Consumer,337,43,Other,134000.0,168017,17,19.259999999999998,0.28318181818181815,1,Emergency
525,Consumer,608,31,Other,79000.0,87586,20,13.84,0.15999999999999998,0,Medical
526,Consumer,533,47,Mombasa,43000.0,55654,18,15.34,0.1940909090909091,1,Personal
527,Consumer,714,29,Other,108000.0,125227,22,11.72,0.11181818181818182,0,Emergency
528,Consumer,318,32,Machakos,80000.0,175362,11,19.64,0.2918181818181818,0,Education
529,SME,351,53,Machakos,484000.0,3692182,25,16.98,0.2360909090909091,0,Expansion
530,SME,368,46,Other,186000.0,3106823,55,16.64,0.23145454545454547,0,Working Capital
531,Consumer,367,64,Mombasa,66000.0,180632,8,18.66,0.26954545454545453,0,Education
532,Consumer,417,21,Nairobi,13000.0,99082,17,17.66,0.2468181818181818,0,Business
533,Consumer,824,46,Other,123000.0,34889,8,9.52,0.0618181818181818,0,Personal
534,Consumer,655,55,Kisumu,116000.0,57841,13,12.9,0.1386363636363636,0,Education
535,SME,644,57,Nairobi,284000.0,3798052,54,11.120000000000001,0.1561818181818182,0,Working Capital
536,SME,499,35,Other,169000.0,1736861,20,14.02,0.19572727272727272,1,Inventory
537,Consumer,455,43,Other,20000.0,14604,22,16.9,0.22954545454545455,1,Medical
538,Consumer,783,57,Other,21000.0,104996,14,10.34,0.08045454545454545,0,Business
539,SME,837,56,Nairobi,320000.0,1067867,40,7.26,0.10354545454545455,0,Inventory
540,Consumer,581,48,Mombasa,122000.0,37465,10,14.379999999999999,0.17227272727272727,0,Personal
541,SME,469,57,Other,457000.0,2095492,57,14.620000000000001,0.20390909090909093,0,Expansion
542,Consumer,646,40,Other,141000.0,135373,23,13.08,0.1427272727272727,0,Medical
543,Consumer,357,34,Other,139000.0,34953,20,18.86,0.27409090909090905,0,Medical
544,Consumer,320,53,Nakuru,72000.0,57295,7,19.6,0.2909090909090909,1,Emergency
545,SME,484,51,Other,475000.0,3361557,45,14.32,0.1998181818181818,0,Working Capital
546,Consumer,611,44,Mombasa,14000.0,175020,22,13.78,0.15863636363636363,0,Personal
547,SME,510,70,Other,209000.0,1952507,53,13.8,0.19272727272727272,0,Expansion
548,Consumer,767,26,Nairobi,86000.0,147615,24,10.66,0.08772727272727271,0,Business
549,Consumer,385,30,Mombasa,38000.0,97146,6,18.3,0.26136363636363635,0,Medical
550,Consumer,327,30,Nairobi,25000.0,104963,19,19.46,0.2877272727272727,1,Medical
